utc,true_lat,true_lon,num_sights,sights
2029-04-03T18:42:00Z,43.77,11.25,6,Alnilam:32.7585:229.4206|Alioth:45.4717:48.748|Mirfak:41.9999:304.3466|Rigel:23.9426:230.1523|Aldebaran:36.6483:257.2564|Elnath:53.3018:259.9236
2011-03-19T21:45:12Z,43.77,11.25,6,Eltanin:20.7442:37.2712|Mirfak:24.9434:316.2809|Alkaid:54.2817:62.303|Betelgeuse:22.5791:258.1699|Saturn:30.5962:131.4697|Bellatrix:16.4996:262.8879
2032-04-01T09:56:38Z,-55.9,-67.2,6,Gienah:15.7629:261.5282|Menkent:45.8337:269.8198|Spica:20.2297:279.8351|Rasalhague:21.2213:351.4477|Canopus:18.6695:182.4858|Shaula:70.4006:339.8764
2005-09-22T08:36:04Z,64.15,-21.95,6,Alpheratz:19.3741:297.2203|Hamal:26.8788:268.7847|Alioth:49.9919:60.26|Alnilam:22.254:206.3366|Pollux:53.498:168.0182|Capella:65.7895:235.4519
2008-01-31T09:41:18Z,64.15,-21.95,6,Vega:60.3904:136.3925|Enif:16.3871:101.2741|Rasalhague:37.8854:167.0325|Alpheratz:18.3775:60.5937|Alkaid:61.417:261.0331|Schedar:39.9928:39.8829
2004-08-02T03:18:22Z,20.0,179.9,6,Mars:57.9171:265.1651|Alphecca:41.0644:71.5112|Sun:44.7301:275.4367|Alphard:42.4034:236.648|Gienah:52.2806:174.6111|Suhail:15.0395:211.1742
2011-04-07T13:48:00Z,-55.9,-67.2,6,Canopus:29.0156:143.4611|Kaus Aus.:44.8699:272.8209|Acamar:43.3022:101.074|Fomalhaut:62.8487:17.8951|Atria:52.9773:216.1064|Sabik:19.948:271.2228
2014-03-26T03:07:50Z,0.0,0.0,6,Alkaid:36.8064:341.0884|Hadar:27.7636:190.5787|Sabik:58.7476:121.5263|Altair:22.2944:80.3681|Zubenelg.:72.269:204.4075|Gienah:41.176:246.2812
2023-04-19T20:57:02Z,64.15,-21.95,6,Mars:44.2124:227.7459|Procyon:28.3565:208.433|Polaris:64.0849:358.5483|Vega:17.8066:32.1695|Bellatrix:19.074:243.6122|Alkaid:52.3742:80.4444
2025-06-09T05:42:54Z,-33.87,151.21,6,Spica:25.421:86.6847|Adhara:64.1358:272.6207|Gacrux:47.456:140.0736|Rigel:32.7219:283.1658|Regulus:41.3022:23.2558|Pollux:25.8372:342.2749
2049-01-29T17:19:50Z,-55.9,-67.2,6,Mars:22.5808:47.4056|Canopus:24.9977:151.3373|Enif:23.89:4.8462|Antares:30.5213:266.8892|Acamar:35.9187:110.4407|Venus:28.8688:36.735
2047-12-18T01:18:00Z,0.0,0.0,6,Pollux:60.1747:19.7899|Acamar:21.7197:226.0843|Canopus:36.6401:187.398|Regulus:42.2321:74.0664|Menkar:30.0272:274.9411|Avior:28.3753:168.7893
2044-12-20T08:59:13Z,1.35,103.82,6,Diphda:43.3425:116.1905|Schedar:25.0271:24.1322|Fomalhaut:55.3136:153.7035|Sun:27.428:242.587|Deneb:43.2989:343.168|Nunki:39.6288:233.5795
2036-08-13T04:03:27Z,43.77,11.25,6,Enif:22.9187:261.7926|Dubhe:22.1674:22.4031|Moon:51.4243:190.0981|Alnilam:26.5943:120.766|Polaris:44.3423:0.2375|Venus:34.2756:94.1903
2026-04-13T23:12:18Z,64.15,-21.95,6,Denebola:39.8548:168.1974|Schedar:32.0234:345.8199|Vega:26.1778:54.0673|Arcturus:35.4649:123.477|Alioth:74.9098:111.5348|Elnath:27.1272:280.2123
2036-11-08T00:51:11Z,-55.9,-67.2,6,Nunki:33.1127:271.2347|Kaus Aus.:34.9931:258.7553|Atria:47.5503:211.356|Shaula:30.3088:247.4421|Ankaa:73.6285:38.3417|Enif:20.3559:331.6329
2011-04-04T14:43:10Z,35.0,-40.0,6,Enif:40.3399:251.4224|Betelgeuse:16.0318:92.1468|Jupiter:60.2424:176.4526|Mars:53.3601:199.1265|Kochab:20.8582:351.7478|Menkar:47.0144:128.4785
2037-12-25T10:24:03Z,-55.9,-67.2,6,Nunki:15.5222:114.106|Avior:60.1975:238.8275|Shaula:34.7588:106.5847|Regulus:17.6909:328.5749|Atria:57.3227:141.5731|Peacock:31.2411:147.7739
2050-12-02T11:39:21Z,64.15,-21.95,6,Pollux:17.8516:297.5509|Vega:49.2784:101.1319|Arcturus:44.2753:193.1322|Deneb:41.3595:68.8221|Schedar:33.6621:21.2937|Alioth:72.8295:254.7193
2020-04-29T16:17:37Z,1.35,103.82,6,Hadar:28.0572:177.1978|Sabik:36.2615:110.7318|Arcturus:70.6773:22.9511|Alkaid:42.1315:0.6934|Gacrux:29.617:191.2274|Acrux:23.8311:189.4002
2020-04-17T11:47:16Z,20.0,179.9,6,Regulus:41.0152:268.4806|Vega:22.5649:55.1915|Kochab:34.8447:6.5366|Dubhe:41.2663:337.9031|Denebola:65.2769:261.0739|Sabik:25.1241:119.3213
2021-11-08T21:24:58Z,0.0,0.0,6,Fomalhaut:52.1823:216.5513|Saturn:28.8093:247.9953|Aldebaran:28.8524:71.0179|Enif:45.8747:284.4083|Menkar:53.4578:82.9757|Alnair:33.0389:209.492
2042-08-27T19:40:13Z,-55.9,-67.2,6,Spica:45.4492:356.97|Adhara:18.9953:245.991|Shaula:46.2752:90.7787|Mars:42.3246:354.3252|Zubenelg.:47.6792:28.0985|Alnair:21.2814:144.9859
2005-02-22T10:20:05Z,-55.9,-67.2,6,Rasalhague:18.7666:24.3243|Fomalhaut:16.8042:118.3096|Avior:36.5417:215.0314|Menkent:62.6163:303.3947|Acrux:62.7879:232.6359|Alnair:36.3258:122.1119
2025-12-22T14:25:55Z,1.35,103.82,6,Jupiter:25.7834:66.3857|Pollux:22.5643:60.1259|Ankaa:30.6594:217.3841|Acamar:47.974:187.853|Fomalhaut:19.236:238.0152|Capella:39.0547:24.7896
2013-08-31T19:36:42Z,35.0,-40.0,6,Polaris:34.3317:0.1695|Menkent:15.5704:198.5924|Gienah:19.0417:230.7618|Kochab:50.4758:355.0104|Arcturus:66.062:233.6971|Venus:34.7889:227.9168
2036-01-30T09:28:07Z,0.0,0.0,6,Spica:20.1123:257.9055|Vega:50.4432:10.1582|Arcturus:31.0711:292.3334|Altair:61.7655:70.766|Deneb:32.8449:32.0415|Rigil Kent:17.8873:203.2436
2049-05-04T16:10:31Z,1.35,103.82,6,Arcturus:71.7382:15.4424|Acrux:23.2112:190.5537|Gienah:58.9339:230.7783|Eltanin:19.2402:34.8445|Rigil Kent:27.0014:173.865|Vega:16.1509:49.7493
2037-08-12T10:15:17Z,-55.9,-67.2,6,Diphda:43.0182:309.2891|Rigil Kent:27.0319:176.0406|Canopus:62.1888:103.9868|Miaplacidus:50.8602:146.9643|Acamar:74.1381:351.8419|Suhail:35.0554:117.7678
2037-06-29T14:24:22Z,1.35,103.82,6,Zubenelg.:67.2412:218.9853|Antares:60.5137:161.5815|Arcturus:60.9318:308.8759|Spica:51.9082:249.557|Nunki:37.3769:125.0742|Gacrux:19.2649:205.8205
2042-04-05T16:41:14Z,20.0,179.9,6,Vega:67.0289:31.719|Spica:21.0019:248.6114|Polaris:19.5179:0.315|Zubenelg.:35.8253:231.0014|Enif:29.391:89.5153|Antares:40.8572:199.4164
2035-11-28T09:21:53Z,43.77,11.25,6,Spica:32.7358:200.0058|Alphecca:68.878:139.3892|Sun:20.9387:154.8312|Denebola:44.3229:242.927|Zubenelg.:29.9113:175.1507|Regulus:25.2036:262.0596
2036-06-07T15:13:10Z,35.0,-40.0,6,Alnilam:53.8136:180.6489|Alpheratz:22.0874:291.1203|Aldebaran:67.0101:220.6498|Adhara:23.2189:160.8984|Mirfak:61.6673:312.1689|Regulus:24.9415:92.9
2048-10-06T02:22:41Z,1.35,103.82,6,Avior:24.9054:195.6836|Adhara:33.5727:233.2465|Sun:51.9303:100.4211|Venus:18.5648:109.2203|Dubhe:29.2076:6.395|Alnilam:19.7218:268.2693
2009-07-20T23:05:52Z,-33.87,151.21,6,Suhail:42.8219:120.5112|Alnilam:56.5507:13.9489|Sirius:61.8763:58.6385|Aldebaran:39.1073:350.8221|Miaplacidus:41.2053:156.0978|Betelgeuse:47.0823:18.2007
2007-04-04T13:09:01Z,43.77,11.25,6,Bellatrix:38.5446:124.5532|Polaris:44.4702:359.9756|Deneb:29.1246:306.3735|Diphda:22.4457:210.9677|Schedar:66.8046:314.3355|Alnilam:30.8057:127.2206
2000-09-13T14:05:58Z,1.35,103.82,6,Kaus Aus.:43.2648:217.0654|Shaula:33.4909:222.3393|Antares:25.2084:239.7862|Diphda:25.37:110.6676|Schedar:16.1866:30.4473|Eltanin:30.1303:333.0473
2029-09-10T23:09:11Z,-55.9,-67.2,6,Rigil Kent:64.0342:238.0729|Miaplacidus:40.3921:199.6529|Shaula:70.7266:344.2493|Peacock:69.8813:107.4024|Canopus:18.7127:183.6983|Rasalhague:21.3543:353.4156
2032-08-03T23:29:24Z,-55.9,-67.2,6,Acrux:63.8723:232.6459|Gacrux:63.0651:246.0063|Peacock:53.4119:120.6176|Achernar:26.1594:160.4625|Kaus Aus.:56.1347:66.789|Zubenelg.:48.6426:337.796
2022-04-06T15:23:45Z,43.77,11.25,6,Procyon:38.9598:127.8976|Bellatrix:52.3904:172.6691|Aldebaran:61.9925:196.0608|Kochab:30.1028:10.3289|Dubhe:37.8443:36.9835|Mirfak:71.5383:298.5248
2005-05-29T04:20:54Z,-33.87,151.21,6,Acrux:32.6611:147.7685|Rigil Kent:17.7391:152.8406|Avior:60.4092:156.9456|Menkar:23.8185:292.9967|Miaplacidus:49.2989:162.2359|Gienah:17.1539:99.9848
2022-07-06T05:22:11Z,35.0,-40.0,6,Markab:62.2995:129.7645|Mirfak:27.9599:46.679|Rasalhague:31.0367:263.5763|Nunki:17.7129:217.7385|Schedar:52.515:40.2923|Hamal:31.204:81.5754
2011-01-11T05:45:41Z,0.0,0.0,6,Alphard:34.7598:259.3792|Acrux:26.4026:185.0242|Gienah:68.4022:214.7498|Menkent:51.0015:160.6464|Denebola:65.9416:307.911|Suhail:21.4719:222.3202
2032-11-04T08:48:33Z,43.77,11.25,6,Regulus:46.089:234.0819|Spica:33.4061:163.272|Capella:20.1764:315.2101|Zubenelg.:21.7791:142.9531|Pollux:32.3354:279.2948|Polaris:43.322:359.4399
2044-12-19T06:40:00Z,64.15,-21.95,6,Polaris:63.9412:358.8223|Pollux:42.1703:245.1068|Denebola:39.5592:165.7682|Regulus:36.7005:197.0153|Vega:25.5471:52.611|Alkaid:63.6819:105.2911
2042-11-16T12:08:26Z,43.77,11.25,6,Sabik:29.8691:169.839|Sun:25.4462:198.0166|Denebola:23.3382:267.7103|Jupiter:24.9784:181.9355|Arcturus:51.8619:240.5624|Eltanin:74.3472:53.3319
2040-09-23T23:32:56Z,0.0,0.0,6,Alpheratz:60.1351:10.5035|Mirfak:21.5429:34.5548|Ankaa:46.8785:168.6688|Nunki:15.9066:242.6253|Enif:58.4076:289.4859|Acamar:30.5645:138.4775
2002-05-13T15:14:32Z,-55.9,-67.2,6,Ankaa:68.4075:298.0514|Miaplacidus:46.4131:151.0654|Diphda:48.6753:327.7916|Rigil Kent:26.887:183.9852|Alnair:52.4939:257.5053|Adhara:33.5336:93.3153
2009-04-02T13:40:14Z,0.0,0.0,6,Schedar:29.7082:343.9566|Achernar:32.0604:187.3767|Diphda:59.5054:232.6358|Markab:38.5227:289.6499|Enif:19.752:280.542|Mirfak:38.4465:12.4128
2013-09-06T17:11:28Z,35.0,-40.0,6,Saturn:41.6562:163.9542|Vega:31.2605:61.9744|Alioth:67.9799:344.6796|Zubenelg.:35.7842:157.2135|Venus:44.9653:181.5196|Antares:15.9166:139.9352
2021-07-16T08:44:30Z,-33.87,151.21,6,Rigil Kent:62.8478:176.2495|Gacrux:59.648:210.908|Atria:49.5098:161.131|Nunki:32.1888:101.9672|Shaula:51.967:108.7581|Hadar:63.1587:185.9052
2049-08-20T15:43:03Z,0.0,0.0,6,Gienah:63.0354:227.5586|Suhail:15.9274:224.1416|Eltanin:15.6787:35.6345|Antares:40.9069:126.2391|Shaula:24.1803:131.4335|Mars:29.3466:287.2253
2002-08-25T08:55:06Z,43.77,11.25,6,Mirfak:45.0827:302.5982|Denebola:32.3998:101.2785|Schedar:26.8803:324.0753|Alnilam:35.5405:223.9535|Elnath:56.9737:255.1061|Hamal:18.3183:285.3024
2031-05-23T04:49:34Z,0.0,0.0,6,Fomalhaut:47.7105:136.9468|Jupiter:39.4492:239.7485|Alpheratz:34.514:53.6152|Vega:40.5229:325.5445|Alnair:40.1719:162.562|Kaus Aus.:41.6147:220.975
2017-07-20T09:05:13Z,-55.9,-67.2,6,Menkar:22.2402:41.9589|Fomalhaut:59.0743:319.0204|Gacrux:23.1146:180.3478|Acrux:29.0997:179.7165|Avior:35.4154:146.8097|Atria:43.5755:206.6056
2026-05-01T19:46:27Z,43.77,11.25,6,Pollux:46.6165:266.0863|Procyon:30.0361:245.7872|Alphard:32.6278:210.2123|Eltanin:26.7472:43.0723|Gienah:26.6663:162.1792|Elnath:22.3192:288.9042
2027-06-14T16:39:51Z,0.0,0.0,6,Menkent:24.1776:130.7037|Sun:18.4123:294.6103|Gienah:54.2419:121.3464|Suhail:44.3099:195.6742|Alioth:25.0514:24.0605|Alkaid:22.3415:35.0988
2005-08-22T12:05:14Z,43.77,11.25,6,Alphecca:31.9048:82.1534|Alioth:67.3625:46.8987|Procyon:32.6046:242.3963|Eltanin:24.7946:41.3121|Jupiter:32.6668:140.639|Venus:39.8734:149.9998
2016-03-01T15:25:20Z,20.0,179.9,6,Vega:29.0404:55.9041|Eltanin:35.1995:40.3388|Polaris:19.3494:359.8562|Antares:31.5859:141.3061|Kochab:35.5437:3.877|Sabik:31.8132:124.4401
2034-03-21T05:45:52Z,0.0,0.0,6,Vega:49.0481:16.993|Alnair:15.3251:139.0909|Nunki:57.9677:146.4953|Deneb:29.5647:35.0525|Menkent:28.8393:227.1868|Alphecca:49.8524:313.9837
2028-12-24T02:52:17Z,43.77,11.25,6,Elnath:36.5023:276.6925|Dubhe:68.9911:25.4517|Alphecca:20.4541:72.2505|Aldebaran:19.8883:274.2055|Alnilam:18.2283:249.7788|Gienah:19.8886:142.5952
2010-12-25T02:58:35Z,0.0,0.0,6,Sirius:50.1107:243.3254|Acrux:17.3615:159.2013|Bellatrix:33.0389:277.5927|Avior:29.6645:187.2395|Saturn:32.1229:94.9847|Elnath:29.054:303.2218
2014-12-12T23:33:10Z,0.0,0.0,6,Canopus:34.3937:164.597|Procyon:49.5702:81.9926|Alpheratz:15.1524:300.3348|Menkar:60.6284:278.4784|Mirfak:36.1903:341.4378|Achernar:20.2619:206.4054
2015-03-03T01:02:20Z,-55.9,-67.2,6,Alphard:36.1079:42.0743|Rigel:36.745:321.7756|Ankaa:27.988:235.0696|Gacrux:48.8729:126.0103|Bellatrix:23.767:330.0279|Miaplacidus:71.0317:148.4536
2011-11-18T01:46:54Z,35.0,-40.0,6,Polaris:35.6825:359.98|Pollux:28.7101:74.347|Alpheratz:54.8287:272.2348|Menkar:59.0682:175.6448|Deneb:22.1748:310.7012|Hamal:74.7672:224.1897
2028-02-18T05:41:38Z,20.0,179.9,6,Markab:26.8634:277.5596|Alnilam:52.6582:120.8901|Alpheratz:43.451:291.8013|Bellatrix:59.0586:112.1727|Pollux:31.8524:68.8271|Acamar:29.3189:187.1834
2035-11-10T21:25:56Z,64.15,-21.95,6,Elnath:24.3882:74.2834|Eltanin:48.6889:291.7256|Enif:33.5317:207.3854|Hamal:40.7937:124.533|Capella:40.1912:65.3534|Menkar:17.7849:118.9811
2026-06-09T00:11:31Z,-55.9,-67.2,6,Spica:44.9007:11.9255|Gienah:51.2166:346.5882|Sabik:26.9778:77.9779|Rigil Kent:74.9737:120.8044|Antares:41.2494:76.2895|Zubenelg.:44.1564:42.0605
2050-05-11T03:14:20Z,20.0,179.9,6,Menkar:37.6371:259.6113|Regulus:36.5041:90.03|Pollux:70.5324:62.329|Procyon:67.0775:128.1972|Dubhe:27.4183:30.168|Jupiter:68.5845:83.1347
2023-10-30T21:50:19Z,20.0,179.9,6,Gienah:52.2687:183.3931|Kochab:32.4853:11.093|Menkent:28.5609:156.7164|Polaris:19.5085:359.5704|Mars:41.198:134.3766|Alphecca:46.1335:71.9515
2015-10-10T02:20:39Z,-33.87,151.21,6,Venus:24.2923:301.1022|Miaplacidus:39.628:204.2853|Rasalhague:17.1145:61.2745|Regulus:22.3529:302.977|Suhail:37.8092:238.102|Rigil Kent:61.1946:164.4385
2042-01-24T04:37:44Z,-33.87,151.21,6,Enif:42.9443:335.8246|Menkar:20.4543:69.778|Rigil Kent:15.3277:204.7296|Shaula:26.7046:241.5651|Alnair:74.4154:210.7694|Diphda:60.8876:63.2424
2011-12-31T05:49:59Z,35.0,-40.0,6,Dubhe:60.6536:18.669|Sirius:22.6937:227.6372|Polaris:34.8237:359.2004|Mirfak:22.8418:315.9233|Gienah:26.5876:139.7673|Alphard:46.0557:186.7875
2030-03-19T21:52:43Z,43.77,11.25,6,Arcturus:36.4259:98.3959|Pollux:54.2939:257.2471|Alphecca:27.0144:78.0046|Alkaid:55.6049:62.9205|Mirfak:24.0273:317.2118|Betelgeuse:21.148:259.6815
2040-02-03T12:12:25Z,43.77,11.25,6,Hamal:34.0662:88.6915|Kochab:37.8357:340.2814|Diphda:16.598:136.6027|Alpheratz:58.7278:105.745|Eltanin:51.0531:302.5753|Markab:57.353:144.3617
2010-02-08T14:35:34Z,64.15,-21.95,6,Polaris:64.4278:1.4437|Alpheratz:51.1289:141.3122|Capella:35.1055:55.5216|Alioth:33.5588:335.4771|Alkaid:30.2969:323.7572|Rasalhague:19.2251:258.9304
2040-05-10T09:22:49Z,1.35,103.82,6,Dubhe:17.8115:23.6406|Miaplacidus:16.8109:171.2382|Regulus:49.6427:73.3001|Saturn:16.8994:90.33|Venus:18.9451:285.8209|Betelgeuse:65.3441:284.9475
2045-11-11T11:07:20Z,0.0,0.0,6,Rasalhague:42.2836:72.9468|Spica:70.4975:233.7024|Zubenelg.:72.8809:161.7119|Antares:50.6332:134.7667|Gacrux:28.0208:197.4531|Nunki:20.7868:118.2207
2029-12-23T06:53:06Z,20.0,179.9,6,Schedar:53.1253:355.6839|Markab:62.2875:265.0465|Hamal:73.8735:74.0116|Saturn:59.4453:94.0409|Ankaa:27.3784:186.9547|Diphda:51.9734:186.196
2030-12-20T03:31:56Z,43.77,11.25,6,Schedar:15.3158:339.6973|Moon:16.8999:129.473|Kochab:47.2402:22.3363|Mirfak:25.9921:315.4496|Alkaid:53.1026:62.0414|Dubhe:70.5166:19.3126
2020-06-08T20:24:39Z,1.35,103.82,6,Peacock:31.9805:180.5451|Alpheratz:31.049:56.2633|Nunki:54.2483:217.7718|Mars:47.0458:102.0312|Shaula:34.0661:221.8765|Moon:64.0467:196.1866
2028-05-23T20:39:28Z,20.0,179.9,6,Moon:50.1981:76.6356|Enif:45.215:264.0157|Saturn:67.2108:109.7324|Sun:43.837:79.9567|Acamar:22.3801:153.1973|Rigel:18.1483:106.1692
2013-02-23T13:16:32Z,43.77,11.25,6,Jupiter:34.6736:93.3545|Elnath:27.7224:75.7693|Hamal:59.3973:122.2677|Capella:38.5913:59.3217|Deneb:52.5446:291.6454|Vega:29.0797:297.3879
2018-10-17T22:00:51Z,35.0,-40.0,6,Enif:63.4416:158.1855|Altair:58.8412:217.6136|Mirfak:23.2184:44.2688|Diphda:16.0081:126.2219|Eltanin:52.623:311.0768|Saturn:19.6596:221.2445
2008-03-17T06:32:47Z,-33.87,151.21,6,Mars:23.6132:29.8351|Achernar:54.3363:216.7755|Miaplacidus:37.1171:155.3821|Ankaa:44.5026:241.5751|Canopus:60.7714:139.6896|Alphard:15.275:90.3137
2009-01-30T20:28:11Z,20.0,179.9,6,Kochab:32.7538:349.3809|Alkaid:40.6873:318.627|Spica:26.9085:245.3714|Sabik:54.2578:179.0543|Kaus Aus.:32.6808:161.3431|Deneb:39.6657:47.0759
2019-05-14T13:39:31Z,-33.87,151.21,6,Nunki:41.5151:96.7626|Gienah:47.6581:281.2106|Atria:52.2176:165.949|Spica:56.859:306.7139|Arcturus:35.4007:343.7585|Denebola:21.7927:306.3254
2024-09-17T09:44:32Z,-33.87,151.21,6,Enif:36.5372:40.7655|Antares:49.5274:267.6557|Hadar:32.4404:215.3775|Peacock:65.6034:162.9336|Acrux:22.7768:207.8142|Fomalhaut:47.1489:98.5233
2015-04-08T21:46:34Z,1.35,103.82,6,Rigil Kent:18.08:202.0185|Deneb:31.9456:34.5467|Peacock:23.8644:157.5796|Shaula:51.393:184.6372|Vega:50.9582:14.9995|Alkaid:19.9832:322.9001
2016-05-27T12:53:23Z,20.0,179.9,6,Kaus Aus.:33.117:162.698|Arcturus:48.0416:276.6604|Menkent:18.2932:218.1644|Dubhe:16.3192:330.3945|Spica:25.5991:246.1393|Alkaid:39.7379:318.2084
2016-07-27T13:10:57Z,64.15,-21.95,6,Regulus:33.4749:142.9867|Jupiter:20.1404:124.3962|Pollux:53.6994:187.2572|Capella:60.7675:251.9769|Venus:40.4283:154.1107|Schedar:41.706:316.5546
2049-02-01T16:17:11Z,35.0,-40.0,6,Moon:28.2266:218.1307|Eltanin:40.2961:311.191|Mirfak:34.9222:49.2888|Schedar:58.291:35.868|Markab:68.4336:152.3272|Saturn:19.8686:223.1006
2006-08-14T15:47:58Z,-33.87,151.21,6,Nunki:32.3619:258.1005|Enif:40.1986:326.9767|Achernar:57.5758:146.2379|Moon:27.2595:43.3368|Peacock:52.2303:218.9655|Miaplacidus:16.3359:168.7186
2009-06-27T06:37:41Z,1.35,103.82,6,Dubhe:19.9974:21.7701|Venus:20.4532:285.976|Betelgeuse:59.6578:282.421|Sun:59.0539:316.9336|Sirius:65.0929:222.7431|Capella:33.6037:328.0336
2007-02-11T08:23:26Z,64.15,-21.95,6,Altair:23.5252:120.8151|Rasalhague:36.7444:156.7839|Denebola:22.7559:256.0064|Alpheratz:15.2892:53.616|Alkaid:64.9915:251.7384|Alioth:63.8954:276.0066
2012-06-23T02:57:51Z,20.0,179.9,6,Elnath:40.1967:291.0815|Alphard:60.6822:167.8142|Mars:47.9009:109.2513|Sirius:39.9412:225.2147|Pollux:70.4835:297.9237|Suhail:26.5038:179.1373
2044-04-09T05:10:38Z,64.15,-21.95,6,Deneb:53.9114:93.3061|Vega:60.456:136.5357|Schedar:40.1346:39.7036|Alioth:60.1292:282.2031|Alkaid:61.2555:260.8617|Mirfak:25.447:15.4136
2000-10-19T03:24:36Z,35.0,-40.0,6,Moon:33.9574:85.6099|Schedar:60.907:326.7477|Saturn:65.885:130.3873|Mirfak:72.735:26.9274|Jupiter:60.2054:109.7824|Pollux:25.3906:72.3895
2021-11-12T11:48:46Z,43.77,11.25,6,Spica:24.68:222.4315|Mars:28.2105:206.4064|Alkaid:66.7193:295.2188|Arcturus:57.018:229.8351|Dubhe:44.6834:320.0264|Antares:19.4236:172.9723
2021-08-03T01:31:04Z,20.0,179.9,6,Suhail:24.5168:193.737|Capella:24.5456:312.4982|Procyon:48.9181:254.2442|Dubhe:47.5634:8.2257|Arcturus:34.1042:80.0066|Alphard:58.7781:204.106
2022-01-05T05:03:40Z,-33.87,151.21,6,Antares:18.8622:250.2359|Alpheratz:20.6464:28.2311|Rigil Kent:19.7712:208.6908|Ankaa:61.4752:117.3169|Nunki:48.3497:267.2818|Enif:45.8337:352.079
2037-04-28T15:59:09Z,64.15,-21.95,6,Capella:71.6657:168.7976|Elnath:54.1739:168.9354|Rigel:17.6121:175.5607|Alnilam:24.2716:169.3321|Schedar:58.9549:286.8337|Eltanin:26.1896:349.9442
2019-02-08T19:07:37Z,0.0,0.0,6,Procyon:40.2248:83.2184|Capella:42.3577:13.1634|Hamal:49.9006:308.3406|Elnath:57.3741:27.3209|Rigel:74.3685:121.8955|Pollux:33.6636:55.6919
2017-12-23T13:50:15Z,-33.87,151.21,6,Alnilam:56.7124:347.5746|Menkar:32.8538:302.5065|Acamar:52.9079:246.2804|Betelgeuse:48.6784:356.9528|Achernar:40.39:220.7633|Aldebaran:35.4653:334.0502
2036-03-30T20:00:40Z,43.77,11.25,6,Polaris:43.7679:359.1833|Betelgeuse:32.7234:246.2123|Mars:28.3478:275.8609|Arcturus:24.3233:86.4676|Alkaid:45.0261:58.477|Mirfak:32.8299:310.0998
2050-05-30T20:54:16Z,43.77,11.25,6,Alphecca:65.9111:128.7684|Deneb:25.3191:50.3033|Eltanin:52.3916:57.8615|Arcturus:65.1342:177.4735|Spica:33.8362:193.4916|Vega:41.2943:71.6788
2022-07-02T15:57:41Z,1.35,103.82,6,Enif:27.391:79.4573|Antares:58.0747:208.2011|Arcturus:38.1948:293.4069|Alphecca:51.6684:313.9001|Altair:55.268:76.2051|Hadar:16.1975:204.0362
2016-02-17T03:14:56Z,1.35,103.82,6,Peacock:31.644:175.0954|Deneb:44.8827:11.2946|Sun:56.3994:114.6864|Kaus Aus.:48.3653:208.7742|Fomalhaut:36.7093:129.2501|Mars:20.0585:251.2737
2047-02-23T15:42:41Z,64.15,-21.95,6,Alkaid:24.32:345.6418|Altair:17.1972:254.7223|Deneb:54.1432:266.2355|Venus:27.4692:181.5759|Jupiter:31.6901:167.6146|Markab:39.3285:205.7448
2019-07-28T19:48:30Z,0.0,0.0,6,Arcturus:55.6031:305.3668|Vega:39.027:36.225|Saturn:41.8878:120.5124|Hadar:24.7061:196.7134|Rigil Kent:26.5631:192.2982|Antares:63.1984:171.3554
2010-12-15T21:22:30Z,20.0,179.9,6,Rasalhague:52.0045:95.1767|Gienah:35.0344:229.5926|Saturn:52.3159:233.5799|Spica:51.1435:218.5763|Kochab:35.8792:359.2249|Venus:57.356:192.5695
2043-06-13T16:39:03Z,64.15,-21.95,6,Venus:30.0286:255.4635|Alnilam:16.8127:227.7141|Schedar:39.5768:321.5293|Sun:38.6252:240.5673|Deneb:19.5852:359.2294|Mars:24.6321:264.2241
2006-07-24T14:26:01Z,-55.9,-67.2,6,Betelgeuse:26.6523:357.1151|Alnilam:34.9723:351.026|Diphda:20.0749:267.3966|Gacrux:41.4364:134.0303|Sirius:50.1052:14.8396|Aldebaran:15.1529:337.7542
2033-07-26T13:07:27Z,-55.9,-67.2,6,Fomalhaut:24.376:252.9488|Miaplacidus:59.4886:142.3771|Adhara:55.3787:51.9535|Avior:62.9406:119.4187|Alphard:19.4779:76.5433|Diphda:29.7637:282.5035
2011-11-16T16:18:55Z,35.0,-40.0,6,Schedar:18.8634:33.0848|Eltanin:72.2602:18.8425|Alphecca:65.9992:256.9848|Kochab:46.8604:345.8969|Venus:31.1125:183.737|Alioth:41.159:316.923
2016-07-11T04:07:24Z,-33.87,151.21,6,Spica:31.916:81.8742|Pollux:23.427:335.0563|Alnilam:26.5991:287.9403|Atria:24.7526:158.3001|Betelgeuse:24.6649:298.6247|Regulus:43.3135:13.1567
2020-05-01T03:59:07Z,64.15,-21.95,6,Denebola:17.4051:267.314|Rasalhague:38.1886:171.7956|Alioth:58.5907:285.1889|Dubhe:51.9885:309.5522|Enif:18.0714:104.8336|Polaris:63.6044:0.8114
2021-11-29T00:59:45Z,1.35,103.82,6,Antares:25.2356:120.2746|Gienah:70.8096:187.7594|Hadar:25.3453:166.9641|Rigil Kent:22.6577:163.1644|Sun:28.7068:115.5|Alphecca:38.3172:56.4218
2040-11-16T22:17:25Z,43.77,11.25,6,Pollux:29.453:78.2398|Elnath:54.7727:101.8877|Rigel:28.2457:137.5307|Dubhe:24.4462:25.617|Aldebaran:54.299:130.9633|Hamal:68.3275:205.0347
